"","DOI","ISSN","ISBN","PubMed.ID","EID","Source"
"6422","10.1007/BF01194944","09369937",NA,NA,"2-s2.0-0040168829","Scopus"
"6423","10.1108/JERER-09-2012-0024","17539269",NA,NA,"2-s2.0-84886052228","Scopus"
"6424","10.1016/j.jclepro.2013.06.058","09596526",NA,NA,"2-s2.0-84884673757","Scopus"
"6425","10.1080/09669582.2013.826233","09669582",NA,NA,"2-s2.0-84888010501","Scopus"
"6426","10.1016/j.jclepro.2012.11.042","09596526",NA,NA,"2-s2.0-84879897641","Scopus"
"6427","10.1016/j.respol.2012.04.002","00487333",NA,NA,"2-s2.0-84866325716","Scopus"
"6428","10.1108/14720701211267865","14720701",NA,NA,"2-s2.0-84865392925","Scopus"
"6429","10.1177/1086026611436216","10860266",NA,NA,"2-s2.0-84860534251","Scopus"
"6430","10.1016/j.jclepro.2011.07.004","09596526",NA,NA,"2-s2.0-81155162521","Scopus"
"6431","10.1108/17539261111129452","17539269",NA,NA,"2-s2.0-84858832532","Scopus"
"6432","10.1111/j.1470-6431.2010.00972.x","14706423",NA,NA,"2-s2.0-80053240338","Scopus"
"6433","10.1111/j.1470-6431.2010.00973.x","14706423",NA,NA,"2-s2.0-84864552356","Scopus"
"6434","10.1080/09537325.2010.497255","09537325",NA,NA,"2-s2.0-77954652616","Scopus"
"6435","10.1002/bse.616","09644733",NA,NA,"2-s2.0-74549215606","Scopus"
"6436","10.1016/j.jclepro.2009.02.005","09596526",NA,NA,"2-s2.0-64549102046","Scopus"
"6437","10.1080/09537320802292958","09537325",NA,NA,"2-s2.0-51249116855","Scopus"
"6438","10.1016/j.jup.2007.11.002","09571787",NA,NA,"2-s2.0-40849133901","Scopus"
"6439","10.1108/14777830710826702","14777835",NA,NA,"2-s2.0-34848871927","Scopus"
"6440","10.1016/j.jclepro.2006.07.018","09596526",NA,NA,"2-s2.0-33947700993","Scopus"
"6441","10.1016/j.jclepro.2006.06.021","09596526",NA,NA,"2-s2.0-33845562868","Scopus"
"6442","10.1016/j.jclepro.2005.11.050","09596526",NA,NA,"2-s2.0-33748249035","Scopus"
"6443","10.1016/j.techsoc.2005.10.014","0160791X",NA,NA,"2-s2.0-33644749181","Scopus"
"6444","10.1016/S0959-6526(03)00037-4","09596526",NA,NA,"2-s2.0-0344082152","Scopus"
"6445","10.1016/S0264-2751(02)00003-3","02642751",NA,NA,"2-s2.0-0036269493","Scopus"
"6446","10.1016/j.techfore.2012.09.002","00401625",NA,NA,"2-s2.0-84877124717","Scopus"
"6447","10.1016/j.jclepro.2012.09.003","09596526",NA,NA,"2-s2.0-84868557456","Scopus"
"6448","10.1061/(ASCE)CO.1943-7862.0000509","07339364",NA,NA,"2-s2.0-84873719677","Scopus"
"6449","10.1016/j.technovation.2012.06.003","01664972",NA,NA,"2-s2.0-84867099963","Scopus"
"6450","10.1016/j.jclepro.2012.01.035","09596526",NA,NA,"2-s2.0-84863981981","Scopus"
"6451","10.1016/j.jebo.2010.12.021","01672681",NA,NA,"2-s2.0-84857189243","Scopus"
"6452","10.1504/IJSM.2011.042149","17427223",NA,NA,"2-s2.0-84863268763","Scopus"
"6453","10.1080/09669582.2010.536241","09669582",NA,NA,"2-s2.0-79960527545","Scopus"
"6454","10.3846/1648715X.2011.586531","1648715X",NA,NA,"2-s2.0-84860891034","Scopus"
"6455","10.1016/j.jup.2010.08.004","09571787",NA,NA,"2-s2.0-79954682730","Scopus"
"6456","","15330915",NA,NA,"2-s2.0-77956939343","Scopus"
"6457","10.1504/IJPQM.2010.032072","17466474",NA,NA,"2-s2.0-77951428056","Scopus"
"6458","10.1016/j.jclepro.2008.08.023","09596526",NA,NA,"2-s2.0-77951295469","Scopus"
"6459","10.1057/thr.2009.3","14673584",NA,NA,"2-s2.0-67650230894","Scopus"
"6460","10.1108/02637470810913478","02637472",NA,NA,"2-s2.0-55749116020","Scopus"
"6461","10.1007/s10308-008-0177-z","16102932",NA,NA,"2-s2.0-48049104343","Scopus"
"6462","10.1016/j.jup.2007.11.010","09571787",NA,NA,"2-s2.0-40849084996","Scopus"
"6463","10.1108/17506220710821125","17506220",NA,NA,"2-s2.0-34548162382","Scopus"
"6464","10.1108/14630010510700831","1463001X",NA,NA,"2-s2.0-84993044232","Scopus"
"6465","10.1016/j.jclepro.2004.02.007","09596526",NA,NA,"2-s2.0-2442568508","Scopus"
"6466","10.1016/S1066-7938(02)00004-0","10667938",NA,NA,"2-s2.0-0036078817","Scopus"
"6467","","09644733",NA,NA,"2-s2.0-0031447201","Scopus"
"6468","10.1016/0016-3287(94)90042-6","00163287",NA,NA,"2-s2.0-0028591887","Scopus"
"6469","10.1016/j.jclepro.2013.02.034","09596526",NA,NA,"2-s2.0-84886952193","Scopus"
"6470","10.1108/17542731311307438","17542731",NA,NA,"2-s2.0-84882375403","Scopus"
"6471","10.1016/j.jclepro.2012.06.019","09596526",NA,NA,"2-s2.0-84865523668","Scopus"
"6472","10.1016/j.futures.2012.03.021","00163287",NA,NA,"2-s2.0-84861925532","Scopus"
"6473","10.1016/j.jclepro.2012.05.009","09596526",NA,NA,"2-s2.0-84874422738","Scopus"
"6474","10.1016/j.knosys.2011.04.016","09507051",NA,NA,"2-s2.0-80051471135","Scopus"
"6475","10.3846/16111699.2011.573278","16111699",NA,NA,"2-s2.0-80054773005","Scopus"
"6476","10.1016/j.jclepro.2011.05.010","09596526",NA,NA,"2-s2.0-79960029969","Scopus"
"6477","10.1016/j.jclepro.2011.02.009","09596526",NA,NA,"2-s2.0-79954745784","Scopus"
"6478","10.1016/j.jclepro.2010.02.001","09596526",NA,NA,"2-s2.0-77955232330","Scopus"
"6479","10.1016/j.jclepro.2008.08.010","09596526",NA,NA,"2-s2.0-77951294487","Scopus"
"6480","10.1108/17506220910947845","17506220",NA,NA,"2-s2.0-70049113478","Scopus"
"6481","10.1016/j.futures.2003.12.010","00163287",NA,NA,"2-s2.0-2442596094","Scopus"
"6482","10.1080/02508281.2002.11081371","02508281",NA,NA,"2-s2.0-0011092509","Scopus"
"6483","10.1177/104687819903000306","10468781",NA,NA,"2-s2.0-2442541498","Scopus"
"6484","10.1111/ijcs.12048","14706423",NA,NA,"2-s2.0-84885938681","Scopus"
"6485","10.1016/j.jclepro.2013.04.009","09596526",NA,NA,"2-s2.0-84878904957","Scopus"
"6486","10.1016/j.jclepro.2013.02.032","09596526",NA,NA,"2-s2.0-84878393363","Scopus"
"6487","10.1080/01446193.2013.769686","01446193",NA,NA,"2-s2.0-84877586227","Scopus"
"6488","10.1108/00251741311309698","00251747",NA,NA,"2-s2.0-84875589475","Scopus"
"6489","10.1016/j.ijproman.2013.03.001","02637863",NA,NA,"2-s2.0-84881617610","Scopus"
"6490","10.1108/14630011211231428","1463001X",NA,NA,"2-s2.0-84993077299","Scopus"
"6491","10.1016/j.techfore.2011.08.013","00401625",NA,NA,"2-s2.0-84856749113","Scopus"
"6492","10.1080/01446193.2011.654232","01446193",NA,NA,"2-s2.0-84858014980","Scopus"
"6493","10.1504/IJATM.2010.031455","14709511",NA,NA,"2-s2.0-76449112395","Scopus"
"6494","10.1016/j.jup.2008.01.009","09571787",NA,NA,"2-s2.0-54049158864","Scopus"
"6495","10.1108/17506220810919063","17506220",NA,NA,"2-s2.0-60049094165","Scopus"
"6496","10.1002/csr.138","15353958",NA,NA,"2-s2.0-42549149009","Scopus"
"6497","10.1016/j.techfore.2007.01.006","00401625",NA,NA,"2-s2.0-34548335244","Scopus"
"6498","10.1016/j.jclepro.2006.07.038","09596526",NA,NA,"2-s2.0-33947492175","Scopus"
"6499","10.1080/01446190600799620","01446193",NA,NA,"2-s2.0-33751286193","Scopus"
"6500","10.1016/j.jclepro.2005.05.005","09596526",NA,NA,"2-s2.0-22644444664","Scopus"
"6501","10.1080/0144619042000287741","01446193",NA,NA,"2-s2.0-15744402512","Scopus"
"6502","","10667938",NA,NA,"2-s2.0-4243146263","Scopus"
"6503","10.1080/0144619032000073505","01446193",NA,NA,"2-s2.0-0042268100","Scopus"
"6504","","09637346",NA,NA,"2-s2.0-0036540177","Scopus"
"6505","","09637346",NA,NA,"2-s2.0-0033682721","Scopus"
"6506","10.1504/IJSM.2013.058640","17427223",NA,NA,"2-s2.0-84892689587","Scopus"
"6507","10.1108/IJPPM-02-2013-0032","17410401",NA,NA,"2-s2.0-84885054041","Scopus"
"6508","10.1016/j.ijhm.2013.01.008","02784319",NA,NA,"2-s2.0-84874559893","Scopus"
"6509","10.1080/01446193.2012.761716","01446193",NA,NA,"2-s2.0-84874762800","Scopus"
"6510","10.1016/j.jclepro.2012.12.035","09596526",NA,NA,"2-s2.0-84873948814","Scopus"
"6511","10.1016/j.techfore.2012.05.003","00401625",NA,NA,"2-s2.0-84871929911","Scopus"
"6512","10.1016/j.jclepro.2012.08.034","09596526",NA,NA,"2-s2.0-84866675231","Scopus"
"6513","10.4067/S0718-18762012000300005","07181876",NA,NA,"2-s2.0-84872832626","Scopus"
"6514","10.1108/20408021211282377","20408021",NA,NA,"2-s2.0-84872658868","Scopus"
"6515","10.1016/j.techfore.2011.09.004","00401625",NA,NA,"2-s2.0-84856758924","Scopus"
"6516","10.1016/j.jclepro.2010.06.014","09596526",NA,NA,"2-s2.0-77955550346","Scopus"
"6517","10.1108/17585521011059884","1758552X",NA,NA,"2-s2.0-84856013199","Scopus"
"6518","10.1016/j.jclepro.2009.02.002","09596526",NA,NA,"2-s2.0-64549158903","Scopus"
"6519","10.1504/IJPLM.2009.031665","17435110",NA,NA,"2-s2.0-77957039446","Scopus"
"6520","10.1007/s10308-008-0179-x","16102932",NA,NA,"2-s2.0-48049123277","Scopus"
"6521","10.1518/106480407X312374","10648046",NA,NA,"2-s2.0-46149118440","Scopus"
"6522","10.1108/17506220710738588","17506220",NA,NA,"2-s2.0-34547117609","Scopus"
"6523","10.1016/j.jclepro.2005.05.026","09596526",NA,NA,"2-s2.0-33748750069","Scopus"
"6524","10.1016/j.techfore.2012.11.009","00401625",NA,NA,"2-s2.0-84880586893","Scopus"
"6525","10.1007/s11146-013-9442-z","08955638",NA,NA,"2-s2.0-84883093154","Scopus"
"6526","10.1016/j.jclepro.2013.03.030","09596526",NA,NA,"2-s2.0-84878913954","Scopus"
"6527","10.1111/ijcs.12007","14706423",NA,NA,"2-s2.0-84876360014","Scopus"
"6528","10.1016/j.jclepro.2012.10.033","09596526",NA,NA,"2-s2.0-84873866732","Scopus"
"6529","10.1016/j.jclepro.2011.04.022","09596526",NA,NA,"2-s2.0-84869084421","Scopus"
"6530","10.1016/j.futures.2011.10.012","00163287",NA,NA,"2-s2.0-84858283615","Scopus"
"6531","10.1504/IJFIP.2012.046109","17402816",NA,NA,"2-s2.0-84859387429","Scopus"
"6532","","18479790",NA,NA,"2-s2.0-84859833357","Scopus"
"6533","10.1016/j.jclepro.2010.12.017","09596526",NA,NA,"2-s2.0-80052025196","Scopus"
"6534","10.1016/j.techfore.2011.04.001","00401625",NA,NA,"2-s2.0-80053201707","Scopus"
"6535","10.1111/j.1540-5885.2011.00825.x","07376782",NA,NA,"2-s2.0-79955840490","Scopus"
"6536","10.1061/(ASCE)EI.1943-5541.0000059","10523928",NA,NA,"2-s2.0-79955541647","Scopus"
"6537","10.1016/j.techsoc.2011.03.011","0160791X",NA,NA,"2-s2.0-79958732238","Scopus"
"6538","10.1016/j.futures.2010.04.013","00163287",NA,NA,"2-s2.0-77956012084","Scopus"
"6539","10.3763/aedm.2009.0904","17452007",NA,NA,"2-s2.0-73849143967","Scopus"
"6540","10.1109/MPOT.2009.934893","02786648",NA,NA,"2-s2.0-70449585720","Scopus"
"6541","10.1057/rlp.2009.16","14791110",NA,NA,"2-s2.0-70449563218","Scopus"
"6542","10.1016/j.jclepro.2008.12.002","09596526",NA,NA,"2-s2.0-67349260059","Scopus"
"6543","10.1002/bse.570","09644733",NA,NA,"2-s2.0-60649121989","Scopus"
"6544","10.1108/09699980810916960","09699988",NA,NA,"2-s2.0-55349084787","Scopus"
"6545","10.1108/14720700710739822","14720701",NA,NA,"2-s2.0-34147102161","Scopus"
"6546","10.1016/j.techfore.2004.03.009","00401625",NA,NA,"2-s2.0-33644818607","Scopus"
"6547","10.1016/j.techsoc.2005.10.001","0160791X",NA,NA,"2-s2.0-33644771104","Scopus"
"6548","10.1002/bse.396","09644733",NA,NA,"2-s2.0-2342639008","Scopus"
"6549","10.1016/S0160-791X(01)00031-8","0160791X",NA,NA,"2-s2.0-0035515030","Scopus"
"6550","10.1016/S0957-1787(02)00013-9","09571787",NA,NA,"2-s2.0-0035384328","Scopus"
"6551","10.1111/j.1470-6431.2012.01100.x","14706423",NA,NA,"2-s2.0-84873472125","Scopus"
"6552","10.1016/j.jclepro.2012.11.039","09596526",NA,NA,"2-s2.0-84873388451","Scopus"
"6553","10.1016/j.jclepro.2010.09.004","09596526",NA,NA,"2-s2.0-84869080334","Scopus"
"6554","10.1007/s00191-010-0198-9","09369937",NA,NA,"2-s2.0-84876070189","Scopus"
"6555","10.1504/IJPD.2012.051154","14779056",NA,NA,"2-s2.0-84871583146","Scopus"
"6556","10.1108/13598541211269247","13598546",NA,NA,"2-s2.0-84866870136","Scopus"
"6557","10.1007/s12159-012-0077-x","1865035X",NA,NA,"2-s2.0-84865127481","Scopus"
"6558","10.1177/0021943612446732","00219436",NA,NA,"2-s2.0-84861773124","Scopus"
"6559","10.1504/IJSM.2011.042152","17427223",NA,NA,"2-s2.0-84858216799","Scopus"
"6560","10.1111/j.1470-6431.2010.00987.x","14706423",NA,NA,"2-s2.0-84864648161","Scopus"
"6561","10.1177/1086026610394639","10860266",NA,NA,"2-s2.0-78650795014","Scopus"
"6562","10.1504/IJSM.2010.031623","17427223",NA,NA,"2-s2.0-79956283777","Scopus"
"6563","10.3311/pp.so.2010-1.02","14163837",NA,NA,"2-s2.0-79952398778","Scopus"
"6564","10.1108/17506220911005740","17506220",NA,NA,"2-s2.0-71949098358","Scopus"
"6565","10.3846/1648-715X.2009.13.71-81","1648715X",NA,NA,"2-s2.0-77951651020","Scopus"
"6566","10.1504/IJSOM.2008.017299","17442370",NA,NA,"2-s2.0-40249106159","Scopus"
"6567","10.1108/09596110810848587","09596119",NA,NA,"2-s2.0-38849194820","Scopus"
"6568","10.1002/csr.112","15353958",NA,NA,"2-s2.0-33947500140","Scopus"
"6569","","10059113",NA,NA,"2-s2.0-33847773427","Scopus"
"6570","","13923730",NA,NA,"2-s2.0-33644679131","Scopus"
"6571","10.1002/csr.24","15353958",NA,NA,"2-s2.0-0842302375","Scopus"
"6572","10.1016/S1066-7938(01)00083-5","10667938",NA,NA,"2-s2.0-0345861210","Scopus"
"6573","10.1504/IJSTM.2001.001609","14606720",NA,NA,"2-s2.0-0345905903","Scopus"
"6574","10.1016/S0016-3287(96)00058-4","00163287",NA,NA,"2-s2.0-0030317725","Scopus"
"6575","10.1016/S1040-6190(96)80265-X","10406190",NA,NA,"2-s2.0-0041592341","Scopus"
"6576","10.1016/j.jup.2013.10.002","09571787",NA,NA,"2-s2.0-84887154996","Scopus"
"6577","10.1108/JERER-06-2013-0011","17539269",NA,NA,"2-s2.0-84886033944","Scopus"
"6578","10.1108/ECAM-12-2012-0112","09699988",NA,NA,"2-s2.0-84885155023","Scopus"
"6579","10.1287/msom.2013.0455","15234614",NA,NA,"2-s2.0-84885981093","Scopus"
"6580","10.1007/s12159-013-0098-0","1865035X",NA,NA,"2-s2.0-84878728542","Scopus"
"6581","10.1080/09669582.2012.721787","09669582",NA,NA,"2-s2.0-84880006935","Scopus"
"6582","10.1108/IJESM-01-2012-0007","17506220",NA,NA,"2-s2.0-84881077453","Scopus"
"6583","10.1080/02614367.2011.645247","02614367",NA,NA,"2-s2.0-84877306944","Scopus"
"6584","10.5890/JEAM.2012.01.006","23256192",NA,NA,"2-s2.0-84966527773","Scopus"
"6585","10.1080/01446193.2012.738920","01446193",NA,NA,"2-s2.0-84870941210","Scopus"
"6586","10.1080/09669582.2012.663380","09669582",NA,NA,"2-s2.0-84869846176","Scopus"
"6587","10.1108/17410381211253290","1741038X",NA,NA,"2-s2.0-84863834178","Scopus"
"6588","","15623599",NA,NA,"2-s2.0-84856667876","Scopus"
"6589","10.1556/SocEc.33.2011.1.8","15889726",NA,NA,"2-s2.0-79955163034","Scopus"
"6590","10.3926/jiem.2010.v3n2","20138423",NA,NA,"2-s2.0-79952047050","Scopus"
"6591","10.1016/j.futures.2010.04.023","00163287",NA,NA,"2-s2.0-77955275297","Scopus"
"6592","10.1016/j.jclepro.2009.11.001","09596526",NA,NA,"2-s2.0-77950301202","Scopus"
"6593","10.1016/j.jclepro.2009.10.025","09596526",NA,NA,"2-s2.0-76749087924","Scopus"
"6594","10.1108/17506180910995414","17506182",NA,NA,"2-s2.0-84993012391","Scopus"
"6595","","16484460",NA,NA,"2-s2.0-57049158788","Scopus"
"6596","","13922785",NA,NA,"2-s2.0-70349822414","Scopus"
"6597","10.1016/j.jup.2008.01.004","09571787",NA,NA,"2-s2.0-40849136297","Scopus"
"6598","10.1016/j.tej.2007.03.005","10406190",NA,NA,"2-s2.0-34247383599","Scopus"
"6599","10.1108/15265940710732323","15265943",NA,NA,"2-s2.0-85015616582","Scopus"
"6600","10.5172/jmo.2004.10.2.26","18333672",NA,NA,"2-s2.0-79953851929","Scopus"
"6601","","10667938",NA,NA,"2-s2.0-0041110142","Scopus"
"6602","10.1016/j.jclepro.2013.05.005","09596526",NA,NA,"2-s2.0-84886952690","Scopus"
"6603","10.1016/j.techfore.2012.10.013","00401625",NA,NA,"2-s2.0-84877123036","Scopus"
"6604","10.1016/j.jclepro.2013.02.031","09596526",NA,NA,"2-s2.0-84878414862","Scopus"
"6605","10.1177/1467358414528528","14673584",NA,NA,"2-s2.0-84906715648","Scopus"
"6606","10.1177/1468797613490372","14687976",NA,NA,"2-s2.0-84881572063","Scopus"
"6607","10.1177/1086026612466665","10860266",NA,NA,"2-s2.0-84871374779","Scopus"
"6608","10.3846/1648715X.2011.609569","1648715X",NA,NA,"2-s2.0-84865632579","Scopus"
"6609","10.1108/17506221211259691","17506220",NA,NA,"2-s2.0-84865763941","Scopus"
"6610","10.1111/j.1467-9701.2011.01430.x","03785920",NA,NA,"2-s2.0-84861235448","Scopus"
"6611","10.1108/20408021111185394","20408021",NA,NA,"2-s2.0-84872647499","Scopus"
"6612","10.1108/00251741111163179","00251747",NA,NA,"2-s2.0-80052580075","Scopus"
"6613","10.1016/j.jclepro.2011.03.005","09596526",NA,NA,"2-s2.0-79955709633","Scopus"
"6614","","0104530X",NA,NA,"2-s2.0-78049400724","Scopus"
"6615","10.1016/j.jup.2010.04.001","09571787",NA,NA,"2-s2.0-77956340669","Scopus"
"6616","10.1061/(ASCE)EI.1943-5541.0000016","10523928",NA,NA,"2-s2.0-77953568987","Scopus"
"6617","10.1016/j.tej.2010.03.002","10406190",NA,NA,"2-s2.0-77951499828","Scopus"
"6618","10.1504/IJISD.2009.024854","17408822",NA,NA,"2-s2.0-65549090185","Scopus"
"6619","10.1108/10878570810888740","10878572",NA,NA,"2-s2.0-47949132565","Scopus"
"6620","10.1080/13527260701250828","13527266",NA,NA,"2-s2.0-36549006490","Scopus"
"6621","","08896402",NA,NA,"2-s2.0-37249000903","Scopus"
"6622","","10059113",NA,NA,"2-s2.0-33846917260","Scopus"
"6623","10.1016/j.jup.2005.12.001","09571787",NA,NA,"2-s2.0-33746703300","Scopus"
"6624","10.1080/01446190600658917","01446193",NA,NA,"2-s2.0-33746836572","Scopus"
"6625","10.1108/14725960510808464","14725967",NA,NA,"2-s2.0-84916222709","Scopus"
"6626","","01492136",NA,NA,"2-s2.0-0037240380","Scopus"
"6627","10.1080/13923730.2002.10531277","13923730",NA,NA,"2-s2.0-33750708380","Scopus"
"6628","","00214027",NA,NA,"2-s2.0-2642584460","Scopus"
"6629","","09637346",NA,NA,"2-s2.0-0032179958","Scopus"
"6630","10.1080/09537325.2013.843658","09537325",NA,NA,"2-s2.0-84890406455","Scopus"
"6631","10.1080/09537325.2013.843660","09537325",NA,NA,"2-s2.0-84890440773","Scopus"
"6632","","22172661",NA,NA,"2-s2.0-84885126315","Scopus"
"6633","10.1007/s11628-012-0163-9","18628516",NA,NA,"2-s2.0-84881045407","Scopus"
"6634","10.1016/j.jup.2013.05.001","09571787",NA,NA,"2-s2.0-84879064181","Scopus"
"6635","10.1177/0972820113493690","09728201",NA,NA,"2-s2.0-84886392797","Scopus"
"6636","10.1504/IJISD.2013.052119","17408822",NA,NA,"2-s2.0-84874151761","Scopus"
"6637","10.1108/20408021211282296","20408021",NA,NA,"2-s2.0-84872650565","Scopus"
"6638","10.1108/14637151211283348","14637154",NA,NA,"2-s2.0-84868035085","Scopus"
"6639","10.1177/1086026612459056","10860266",NA,NA,"2-s2.0-84867675620","Scopus"
"6640","10.3846/13923730.2012.691107","13923730",NA,NA,"2-s2.0-84865761752","Scopus"
"6641","10.1111/j.1835-2561.2012.00164.x","10356908",NA,NA,"2-s2.0-84862729996","Scopus"
"6642","10.1287/msom.1110.0359","15234614",NA,NA,"2-s2.0-84861402700","Scopus"
"6643","10.3920/JCNS2012.x202","15691829",NA,NA,"2-s2.0-84870704698","Scopus"
"6644","10.3727/152599511X13175676722609","15259951",NA,NA,"2-s2.0-84856255943","Scopus"
"6645","","14498618",NA,NA,"2-s2.0-84870838599","Scopus"
"6646","10.1504/IJTIP.2011.044612","17402832",NA,NA,"2-s2.0-84857175095","Scopus"
"6647","10.5172/rsj.20.3.266","10371656",NA,NA,"2-s2.0-84864790372","Scopus"
"6648","10.1108/17506221111146048","17506220",NA,NA,"2-s2.0-79960055939","Scopus"
"6649","10.1177/0256090920110105","02560909",NA,NA,"2-s2.0-84942567582","Scopus"
"6650","10.1016/j.jclepro.2010.05.017","09596526",NA,NA,"2-s2.0-78049376624","Scopus"
"6651","10.1080/14724040903144352","14724049",NA,NA,"2-s2.0-77957567201","Scopus"
"6652","10.1016/j.techfore.2010.05.003","00401625",NA,NA,"2-s2.0-77956676134","Scopus"
"6653","10.1177/1086026610381582","10860266",NA,NA,"2-s2.0-77957098119","Scopus"
"6654","10.1504/GBER.2010.034894","10974954",NA,NA,"2-s2.0-77956154421","Scopus"
"6655","10.1016/j.jup.2009.05.003","09571787",NA,NA,"2-s2.0-75749101400","Scopus"
"6656","10.1504/IJATM.2010.031454","14709511",NA,NA,"2-s2.0-76449084708","Scopus"
"6657","10.1080/15280080802713728","1528008X",NA,NA,"2-s2.0-62249146182","Scopus"
"6658","10.1504/WREMSD.2009.031625","17460573",NA,NA,"2-s2.0-77956958610","Scopus"
"6659","10.1016/j.jclepro.2008.05.002","09596526",NA,NA,"2-s2.0-54449095595","Scopus"
"6660","10.1504/IJEWE.2007.019278","17418437",NA,NA,"2-s2.0-48949116374","Scopus"
"6661","10.1080/1648715X.2007.9637566","1648715X",NA,NA,"2-s2.0-37349092276","Scopus"
"6662","10.1108/14637150610710882","14637154",NA,NA,"2-s2.0-33750264938","Scopus"
"6663","10.1108/02637470610658005","02637472",NA,NA,"2-s2.0-33646197965","Scopus"
"6664","10.1016/j.techsoc.2005.10.011","0160791X",NA,NA,"2-s2.0-33644783623","Scopus"
"6665","10.1504/IJSD.2005.009574","09601406",NA,NA,"2-s2.0-33745026550","Scopus"
"6666","10.1108/14777830510583173","14777835",NA,NA,"2-s2.0-18844375587","Scopus"
"6667","10.1002/bse.397","09644733",NA,NA,"2-s2.0-2342584755","Scopus"
"6668","","1094429X",NA,NA,"2-s2.0-0033435260","Scopus"
"6669","","02102412",NA,NA,"2-s2.0-77953675530","Scopus"
"6670","","09644733",NA,NA,"2-s2.0-0030428634","Scopus"
"6671","10.1016/0016-3287(90)90047-L","00163287",NA,NA,"2-s2.0-8044224909","Scopus"
"6672","10.3846/1648715X.2013.849301","1648715X",NA,NA,"2-s2.0-84890783279","Scopus"
"6673","10.1108/IMDS-01-2013-0007","02635577",NA,NA,"2-s2.0-84884149201","Scopus"
"6674","10.1504/IJGSB.2013.054894","14793059",NA,NA,"2-s2.0-84879564731","Scopus"
"6675","10.1108/SAMPJ-02-2012-0007","20408021",NA,NA,"2-s2.0-84878254605","Scopus"
"6676","10.1016/j.cities.2013.04.002","02642751",NA,NA,"2-s2.0-84878913288","Scopus"
"6677","10.1080/00207543.2012.655864","00207543",NA,NA,"2-s2.0-84868234237","Scopus"
"6678","10.1504/IJBIS.2012.049567","17460972",NA,NA,"2-s2.0-84867471992","Scopus"
"6679","10.1080/17452007.2012.681173","17452007",NA,NA,"2-s2.0-84864037209","Scopus"
"6680","10.1108/17506221211242068","17506220",NA,NA,"2-s2.0-84863496152","Scopus"
"6681","10.1109/MPOT.2011.943413","02786648",NA,NA,"2-s2.0-84856456558","Scopus"
"6682","10.1007/s11213-011-9207-7","1094429X",NA,NA,"2-s2.0-81355160503","Scopus"
"6683","10.1016/j.cities.2011.06.002","02642751",NA,NA,"2-s2.0-80053319778","Scopus"
"6684","10.1504/IJBIS.2011.041787","17460972",NA,NA,"2-s2.0-80051519206","Scopus"
"6685","10.1556/SocEc.33.2011.1.11","15889726",NA,NA,"2-s2.0-79955152701","Scopus"
"6686","10.1108/02637471111122453","02637472",NA,NA,"2-s2.0-79953279342","Scopus"
"6687","10.1504/IJBEX.2011.038789","17560047",NA,NA,"2-s2.0-79952386131","Scopus"
"6688","","09470085",NA,NA,"2-s2.0-78951491966","Scopus"
"6689","10.1504/GBER.2010.034895","10974954",NA,NA,"2-s2.0-77956153667","Scopus"
